iter	Passed	Remaining
7435	356379	122882
7436	356426	122834
7437	356465	122783
7438	356517	122737
7439	356569	122690
7440	356608	122639
7441	356652	122590
7442	356701	122542
7443	356742	122492
7444	356788	122443
7445	356827	122392
7446	356865	122341
7447	356919	122295
7448	356967	122247
7449	357018	122200
7450	357075	122156
7451	357128	122110
7452	357179	122063
7453	357233	122017
7454	357285	121970
7455	357329	121921
7456	357374	121872
7457	357414	121822
7458	357463	121774
7459	357505	121724
7460	357556	121677
7461	357599	121627
7462	357645	121579
7463	357683	121528
7464	357726	121478
7465	357766	121427
7466	357809	121378
7467	357846	121326
7468	357890	121277
7469	357934	121228
7470	357977	121178
7471	358013	121126
7472	358059	121078
7473	358103	121028
7474	358146	120979
7475	358187	120928
7476	358237	120881
7477	358283	120833
7478	358337	120787
7479	358387	120740
7480	358429	120690
7481	358470	120640
7482	358512	120590
7483	358558	120541
7484	358604	120493
7485	358644	120442
7486	358693	120394
7487	358745	120348
7488	358769	120292
7489	358809	120241
7490	358861	120195
7491	358900	120144
7492	358955	120099
7493	359001	120050
7494	359052	120003
7495	359100	119955
7496	359147	119907
7497	359206	119863
7498	359250	119814
7499	359294	119764
7500	359344	119717
7501	359398	119671
7502	359440	119621
7503	359487	119573
7504	359543	119528
7505	359585	119478
7506	359639	119432
7507	359682	119383
7508	359728	119334
7509	359771	119285
7510	359823	119238
7511	359866	119189
7512	359913	119140
7513	359956	119091
7514	360012	119045
7515	360057	118997
7516	360093	118945
7517	360145	118898
7518	360190	118850
7519	360232	118800
7520	360275	118750
7521	360321	118702
7522	360370	118654
7523	360414	118605
7524	360459	118556
7525	360515	118511
7526	360559	118462
7527	360608	118414
7528	360658	118367
7529	360703	118318
7530	360753	118271
7531	360802	118223
7532	360855	118177
7533	360893	118126
7534	360942	118078
7535	360990	118030
7536	361039	117983
7537	361082	117933
7538	361119	117882
7539	361164	117833
7540	361199	117781
7541	361247	117733
7542	361286	117682
7543	361329	117633
7544	361363	117580
7545	361404	117530
7546	361446	117481
7547	361487	117430
7548	361529	117380
7549	361574	117332
7550	361612	117281
7551	361657	117232
7552	361705	117184
7553	361746	117134
7554	361786	117083
7555	361828	117034
7556	361869	116984
7557	361909	116933
7558	361949	116883
7559	361992	116833
7560	362050	116788
7561	362095	116740
7562	362145	116693
7563	362198	116646
7564	362242	116597
7565	362287	116548
7566	362337	116501
7567	362392	116455
7568	362448	116410
7569	362495	116362
7570	362543	116314
7571	362585	116264
7572	362630	116216
7573	362665	116163
7574	362709	116114
7575	362755	116066
7576	362802	116018
7577	362843	115968
7578	362888	115919
7579	362927	115868
7580	362970	115819
7581	363014	115770
7582	363057	115720
7583	363099	115670
7584	363148	115623
7585	363192	115574
7586	363236	115525
7587	363288	115478
7588	363339	115431
7589	363377	115380
7590	363417	115330
7591	363466	115282
7592	363514	115234
7593	363568	115188
7594	363599	115135
7595	363647	115088
7596	363692	115039
7597	363734	114989
7598	363783	114942
7599	363824	114891
7600	363867	114842
7601	363910	114793
7602	363955	114744
7603	364025	114703
7604	364078	114657
7605	364122	114608
7606	364175	114561
7607	364229	114515
7608	364295	114473
7609	364343	114425
7610	364387	114376
7611	364430	114327
7612	364480	114280
7613	364530	114232
7614	364575	114184
7615	364619	114135
7616	364660	114085
7617	364707	114036
7618	364752	113988
7619	364793	113938
7620	364842	113890
7621	364879	113839
7622	364928	113791
7623	364982	113745
7624	365026	113696
7625	365072	113648
7626	365122	113601
7627	365172	113553
7628	365216	113504
7629	365259	113455
7630	365308	113408
7631	365349	113357
7632	365390	113307
7633	365430	113257
7634	365480	113210
7635	365525	113161
7636	365573	113113
7637	365617	113064
7638	365657	113014
7639	365692	112962
7640	365733	112912
7641	365787	112866
7642	365839	112820
7643	365880	112769
7644	365919	112719
7645	365961	112669
7646	366008	112621
7647	366052	112572
7648	366096	112523
7649	366148	112477
7650	366188	112426
7651	366229	112376
7652	366284	112331
7653	366326	112281
7654	366367	112231
7655	366410	112182
7656	366454	112133
7657	366494	112082
7658	366534	112032
7659	366576	111982
7660	366614	111932
7661	366660	111883
7662	366699	111832
7663	366753	111787
7664	366796	111737
7665	366845	111690
7666	366885	111639
7667	366930	111591
7668	366975	111542
7669	367032	111497
7670	367080	111449
7671	367128	111401
7672	367175	111353
7673	367227	111307
7674	367279	111260
7675	367346	111218
7676	367386	111168
7677	367432	111119
7678	367474	111070
7679	367516	111020
7680	367562	110972
7681	367609	110924
7682	367643	110872
7683	367687	110823
7684	367727	110772
7685	367778	110725
7686	367820	110676
7687	367862	110626
7688	367902	110576
7689	367943	110526
7690	367990	110478
7691	368036	110429
7692	368079	110380
7693	368125	110332
7694	368169	110283
7695	368209	110233
7696	368260	110186
7697	368305	110137
7698	368342	110086
7699	368394	110039
7700	368444	109992
7701	368491	109944
7702	368535	109895
7703	368581	109847
7704	368628	109799
7705	368672	109750
7706	368723	109703
7707	368766	109654
7708	368817	109607
7709	368861	109558
7710	368903	109508
7711	368950	109460
7712	368994	109411
7713	369038	109362
7714	369079	109312
7715	369134	109266
7716	369174	109216
7717	369223	109169
7718	369262	109118
7719	369304	109069
7720	369360	109023
7721	369408	108975
7722	369451	108926
7723	369491	108876
7724	369529	108825
7725	369591	108782
7726	369636	108733
7727	369685	108685
7728	369723	108635
7729	369768	108586
7730	369820	108540
7731	369862	108490
7732	369902	108440
7733	369951	108392
7734	369991	108342
7735	370039	108294
7736	370075	108243
7737	370120	108194
7738	370163	108145
7739	370206	108096
7740	370252	108048
7741	370299	108000
7742	370338	107949
7743	370396	107904
7744	370437	107854
7745	370471	107803
7746	370521	107755
7747	370560	107705
7748	370597	107654
7749	370643	107606
7750	370695	107559
7751	370742	107511
7752	370784	107461
7753	370824	107412
7754	370867	107362
7755	370912	107314
7756	370952	107263
7757	370998	107215
7758	371047	107168
7759	371091	107119
7760	371139	107071
7761	371181	107021
7762	371218	106970
7763	371262	106922
7764	371313	106875
7765	371358	106826
7766	371398	106776
7767	371443	106727
7768	371489	106679
7769	371548	106634
7770	371597	106587
7771	371641	106538
7772	371685	106489
7773	371739	106443
7774	371781	106394
7775	371829	106346
7776	371880	106299
7777	371919	106249
7778	371976	106203
7779	372035	106159
7780	372086	106112
7781	372159	106071
7782	372214	106025
7783	372265	105979
7784	372312	105930
7785	372368	105885
7786	372418	105838
7787	372479	105794
7788	372532	105747
7789	372576	105698
7790	372618	105649
7791	372653	105597
7792	372702	105550
7793	372750	105502
7794	372795	105454
7795	372836	105404
7796	372885	105356
7797	372930	105308
7798	372984	105262
7799	373034	105214
7800	373087	105168
7801	373130	105119
7802	373184	105073
7803	373225	105023
7804	373292	104981
7805	373339	104932
7806	373381	104883
7807	373425	104834
7808	373466	104784
7809	373502	104733
7810	373544	104684
7811	373587	104635
7812	373630	104586
7813	373673	104536
7814	373713	104486
7815	373756	104437
7816	373798	104388
7817	373842	104339
7818	373882	104289
7819	373920	104238
7820	373962	104189
7821	373998	104138
7822	374043	104089
7823	374086	104040
7824	374138	103993
7825	374182	103945
7826	374220	103894
7827	374259	103844
7828	374304	103795
7829	374350	103747
7830	374394	103698
7831	374432	103647
7832	374473	103598
7833	374513	103548
7834	374550	103497
7835	374595	103448
7836	374638	103399
7837	374678	103349
7838	374726	103301
7839	374766	103251
7840	374804	103201
7841	374849	103152
7842	374891	103103
7843	374937	103055
7844	374984	103007
7845	375026	102957
7846	375079	102911
7847	375130	102864
7848	375171	102814
7849	375218	102766
7850	375271	102720
7851	375314	102671
7852	375355	102621
7853	375400	102573
7854	375435	102521
7855	375477	102472
7856	375519	102423
7857	375558	102373
7858	375599	102323
7859	375642	102274
7860	375688	102225
7861	375726	102175
7862	375772	102127
7863	375817	102078
7864	375852	102027
7865	375895	101978
7866	375939	101929
7867	375986	101881
7868	376026	101831
7869	376068	101782
7870	376121	101735
7871	376160	101685
7872	376197	101635
7873	376236	101584
7874	376291	101539
7875	376331	101489
7876	376380	101441
7877	376422	101392
7878	376459	101341
7879	376500	101291
7880	376543	101243
7881	376587	101194
7882	376627	101144
7883	376671	101095
7884	376720	101047
7885	376769	101000
7886	376810	100951
7887	376850	100901
7888	376894	100852
7889	376946	100805
7890	376998	100759
7891	377052	100712
7892	377102	100665
7893	377164	100621
7894	377212	100574
7895	377258	100525
7896	377313	100479
7897	377367	100433
7898	377421	100387
7899	377464	100338
7900	377513	100291
7901	377562	100243
7902	377583	100188
7903	377626	100139
7904	377675	100092
7905	377723	100044
7906	377765	99995
7907	377806	99945
7908	377854	99898
7909	377901	99850
7910	377952	99803
7911	377996	99754
7912	378036	99704
7913	378092	99658
7914	378137	99610
7915	378176	99560
7916	378221	99511
7917	378283	99467
7918	378326	99418
7919	378370	99370
7920	378414	99321
7921	378454	99271
7922	378495	99221
7923	378544	99174
7924	378582	99124
7925	378622	99074
7926	378681	99029
7927	378730	98981
7928	378773	98932
7929	378815	98883
7930	378854	98833
7931	378906	98787
7932	378952	98738
7933	379005	98692
7934	379040	98641
7935	379090	98593
7936	379132	98544
7937	379178	98496
7938	379231	98450
7939	379276	98401
7940	379329	98355
7941	379381	98308
7942	379422	98259
7943	379462	98209
7944	379500	98159
7945	379544	98110
7946	379587	98061
7947	379631	98012
7948	379670	97962
7949	379713	97913
7950	379754	97863
7951	379802	97816
7952	379854	97769
7953	379900	97721
7954	379958	97676
7955	380006	97628
7956	380046	97578
7957	380090	97530
7958	380131	97480
7959	380180	97433
7960	380232	97386
7961	380275	97337
7962	380330	97291
7963	380381	97244
7964	380423	97195
7965	380463	97145
7966	380517	97099
7967	380575	97054
7968	380622	97006
7969	380663	96956
7970	380706	96908
7971	380753	96860
7972	380797	96811
7973	380841	96762
7974	380885	96713
7975	380934	96666
7976	380985	96619
7977	381040	96573
7978	381096	96527
7979	381148	96481
7980	381198	96434
7981	381261	96389
7982	381301	96340
7983	381351	96293
7984	381396	96244
7985	381448	96198
7986	381490	96148
7987	381532	96099
7988	381578	96051
7989	381625	96003
7990	381674	95956
7991	381727	95909
7992	381777	95862
7993	381823	95814
7994	381871	95766
7995	381914	95717
7996	381976	95673
7997	382025	95625
7998	382084	95580
7999	382128	95532
8000	382185	95486
8001	382234	95439
8002	382286	95392
8003	382343	95347
8004	382389	95298
8005	382430	95249
8006	382485	95203
8007	382526	95154
8008	382574	95106
8009	382616	95057
8010	382658	95007
8011	382713	94961
8012	382757	94913
8013	382800	94864
8014	382842	94814
8015	382889	94767
8016	382932	94718
8017	382974	94668
8018	383021	94620
8019	383086	94577
8020	383132	94529
8021	383186	94482
8022	383232	94434
8023	383270	94384
8024	383329	94339
8025	383380	94292
8026	383424	94244
8027	383466	94194
8028	383514	94147
8029	383566	94100
8030	383614	94052
8031	383652	94002
8032	383700	93954
8033	383743	93905
8034	383791	93858
8035	383837	93810
8036	383877	93760
8037	383921	93711
8038	383971	93664
8039	384020	93616
8040	384065	93568
8041	384116	93521
8042	384164	93473
8043	384211	93425
8044	384263	93379
8045	384305	93329
8046	384339	93278
8047	384378	93228
8048	384422	93180
8049	384467	93131
8050	384506	93082
8051	384547	93032
8052	384585	92982
8053	384645	92937
8054	384689	92888
8055	384736	92841
8056	384780	92792
8057	384821	92742
8058	384861	92693
8059	384907	92645
8060	384950	92596
8061	384989	92546
8062	385033	92497
8063	385088	92451
8064	385131	92402
8065	385176	92354
8066	385222	92306
8067	385269	92258
8068	385308	92208
8069	385350	92159
8070	385391	92110
8071	385432	92060
8072	385473	92011
8073	385514	91961
8074	385555	91912
8075	385603	91864
8076	385649	91816
8077	385696	91768
8078	385742	91720
8079	385790	91672
8080	385835	91624
8081	385879	91576
8082	385930	91528
8083	385987	91483
8084	386041	91437
8085	386086	91388
8086	386131	91340
8087	386173	91291
8088	386218	91242
8089	386259	91193
8090	386301	91144
8091	386343	91095
8092	386379	91044
8093	386429	90997
8094	386474	90949
8095	386524	90901
8096	386562	90852
8097	386610	90804
8098	386653	90755
8099	386692	90705
8100	386738	90657
8101	386775	90607
8102	386814	90557
8103	386853	90507
8104	386891	90457
8105	386947	90411
8106	387007	90366
8107	387048	90317
8108	387098	90270
8109	387138	90220
8110	387175	90170
8111	387217	90121
8112	387262	90073
8113	387304	90024
8114	387356	89977
8115	387389	89926
8116	387426	89876
8117	387472	89827
8118	387513	89778
8119	387556	89729
8120	387597	89680
8121	387644	89632
8122	387679	89581
8123	387720	89532
8124	387760	89483
8125	387802	89434
8126	387845	89385
8127	387881	89334
8128	387913	89283
8129	387947	89232
8130	387985	89182
8131	388034	89135
8132	388075	89086
8133	388188	89053
8134	388240	89006
8135	388290	88959
8136	388324	88908
8137	388358	88857
8138	388391	88806
8139	388423	88755
8140	388460	88704
8141	388494	88654
8142	388528	88603
8143	388564	88552
8144	388594	88501
8145	388625	88449
8146	388656	88398
8147	388687	88346
8148	388717	88295
8149	388751	88244
8150	388789	88194
8151	388824	88143
8152	388861	88093
8153	388895	88042
8154	388925	87991
8155	388968	87942
8156	389005	87892
8157	389049	87843
8158	389083	87792
8159	389117	87742
8160	389151	87691
8161	389188	87641
8162	389236	87593
8163	389274	87543
8164	389313	87494
8165	389338	87441
8166	389374	87391
8167	389410	87340
8168	389454	87292
8169	389493	87242
8170	389531	87192
8171	389565	87142
8172	389600	87091
8173	389642	87042
8174	389687	86994
8175	389718	86943
8176	389761	86894
8177	389797	86844
8178	389827	86792
8179	389871	86743
8180	389909	86694
8181	389949	86644
8182	389994	86596
8183	390035	86547
8184	390071	86497
8185	390103	86446
8186	390135	86394
8187	390177	86346
8188	390216	86296
8189	390255	86246
8190	390291	86196
8191	390330	86147
8192	390367	86097
8193	390398	86045
8194	390432	85995
8195	390468	85944
8196	390500	85893
8197	390539	85844
8198	390579	85795
8199	390617	85745
8200	390650	85694
8201	390689	85645
8202	390726	85595
8203	390760	85544
8204	390797	85494
8205	390833	85444
8206	390872	85394
8207	390909	85344
8208	390945	85294
8209	390976	85243
8210	391017	85194
8211	391054	85144
8212	391093	85094
8213	391133	85045
8214	391171	84995
8215	391184	84940
8216	391227	84892
8217	391260	84841
8218	391302	84792
8219	391348	84744
8220	391380	84693
8221	391415	84643
8222	391453	84593
8223	391492	84544
8224	391535	84495
8225	391569	84444
8226	391601	84394
8227	391638	84344
8228	391674	84293
8229	391709	84243
8230	391743	84193
8231	391783	84143
8232	391822	84094
8233	391857	84044
8234	391892	83993
8235	391936	83945
8236	391982	83897
8237	392018	83847
8238	392061	83798
8239	392101	83749
8240	392143	83700
8241	392185	83652
8242	392225	83603
8243	392269	83554
8244	392312	83506
8245	392344	83455
8246	392376	83404
8247	392409	83353
8248	392448	83304
8249	392480	83253
8250	392517	83203
8251	392545	83151
8252	392576	83100
8253	392612	83050
8254	392645	83000
8255	392681	82950
8256	392711	82898
8257	392753	82850
8258	392791	82800
8259	392824	82750
8260	392861	82700
8261	392896	82649
8262	392935	82600
8263	392968	82549
8264	393007	82500
8265	393048	82451
8266	393088	82402
8267	393123	82352
8268	393167	82304
8269	393210	82255
8270	393252	82207
8271	393289	82157
8272	393323	82106
8273	393361	82057
8274	393396	82007
8275	393427	81956
8276	393459	81905
8277	393491	81854
8278	393522	81803
8279	393554	81752
8280	393592	81703
8281	393624	81652
8282	393658	81602
8283	393669	81547
8284	393702	81496
8285	393736	81446
8286	393766	81395
8287	393804	81345
8288	393838	81295
8289	393874	81245
8290	393906	81194
8291	393935	81143
8292	393970	81093
8293	394004	81043
8294	394042	80993
8295	394077	80943
8296	394116	80894
8297	394158	80845
8298	394187	80794
8299	394220	80744
8300	394257	80694
8301	394300	80645
8302	394333	80595
8303	394363	80544
8304	394398	80494
8305	394428	80443
8306	394470	80394
8307	394502	80344
8308	394535	80293
8309	394574	80244
8310	394604	80193
8311	394642	80143
8312	394679	80094
8313	394712	80043
8314	394744	79993
8315	394779	79943
8316	394812	79892
8317	394851	79843
8318	394891	79794
8319	394922	79743
8320	394954	79693
8321	394988	79643
8322	395024	79593
8323	395059	79543
8324	395095	79493
8325	395128	79443
8326	395160	79392
8327	395198	79343
8328	395228	79292
8329	395263	79242
8330	395298	79192
8331	395334	79142
8332	395371	79093
8333	395413	79044
8334	395447	78994
8335	395483	78944
8336	395520	78895
8337	395556	78845
8338	395590	78795
8339	395625	78745
8340	395660	78695
8341	395696	78646
8342	395741	78598
8343	395775	78547
8344	395810	78498
8345	395845	78448
8346	395889	78400
8347	395924	78350
8348	395959	78300
8349	395998	78251
8350	396034	78201
8351	396072	78152
8352	396110	78102
8353	396150	78054
8354	396192	78005
8355	396228	77955
8356	396259	77905
8357	396296	77855
8358	396330	77805
8359	396364	77755
8360	396398	77705
8361	396428	77654
8362	396488	77609
8363	396529	77561
8364	396563	77511
8365	396599	77461
8366	396637	77412
8367	396677	77363
8368	396711	77313
8369	396751	77264
8370	396786	77214
8371	396827	77166
8372	396875	77118
8373	396922	77071
8374	396960	77022
8375	396997	76972
8376	397043	76925
8377	397085	76876
8378	397125	76827
8379	397172	76780
8380	397208	76730
8381	397244	76681
8382	397279	76631
8383	397321	76583
8384	397362	76534
8385	397398	76484
8386	397428	76434
8387	397463	76384
8388	397504	76335
8389	397538	76285
8390	397571	76235
8391	397608	76186
8392	397641	76136
8393	397674	76085
8394	397712	76036
8395	397746	75986
8396	397779	75936
8397	397815	75887
8398	397854	75838
8399	397892	75788
8400	397921	75738
8401	397956	75688
8402	397989	75638
8403	398030	75589
8404	398063	75539
8405	398097	75489
8406	398134	75440
8407	398176	75392
8408	398211	75342
8409	398250	75293
8410	398291	75244
8411	398331	75196
8412	398370	75147
8413	398413	75099
8414	398440	75047
8415	398476	74998
8416	398512	74948
8417	398546	74899
8418	398579	74849
8419	398611	74798
8420	398642	74748
8421	398673	74697
8422	398710	74648
8423	398753	74600
8424	398795	74552
8425	398832	74503
8426	398872	74454
8427	398913	74405
8428	398943	74355
8429	398980	74305
8430	399020	74257
8431	399055	74207
8432	399092	74158
8433	399137	74110
8434	399175	74061
8435	399207	74011
8436	399244	73962
8437	399275	73911
8438	399310	73862
8439	399348	73813
8440	399387	73764
8441	399419	73714
8442	399452	73664
8443	399484	73614
8444	399515	73563
8445	399550	73514
8446	399580	73463
8447	399617	73414
8448	399648	73364
8449	399682	73314
8450	399717	73264
8451	399752	73215
8452	399793	73166
8453	399831	73117
8454	399869	73068
8455	399906	73019
8456	399950	72971
8457	399983	72922
8458	400020	72872
8459	400056	72823
8460	400089	72773
8461	400126	72724
8462	400161	72674
8463	400191	72624
8464	400226	72575
8465	400260	72525
8466	400295	72475
8467	400332	72426
8468	400365	72376
8469	400400	72327
8470	400432	72277
8471	400450	72224
8472	400486	72175
8473	400516	72125
8474	400552	72075
8475	400593	72027
8476	400626	71977
8477	400660	71927
8478	400691	71877
8479	400722	71827
8480	400758	71778
8481	400794	71729
8482	400825	71678
8483	400859	71629
8484	400890	71579
8485	400922	71529
8486	400959	71480
8487	400991	71430
8488	401028	71381
8489	401062	71331
8490	401094	71281
8491	401130	71232
8492	401174	71184
8493	401214	71135
8494	401247	71086
8495	401284	71037
8496	401318	70987
8497	401350	70937
8498	401383	70887
8499	401414	70837
8500	401447	70788
8501	401483	70738
8502	401516	70689
8503	401550	70639
8504	401592	70591
8505	401627	70542
8506	401661	70492
8507	401709	70445
8508	401742	70395
8509	401767	70344
8510	401787	70292
8511	401828	70244
8512	401870	70196
8513	401916	70148
8514	401954	70100
8515	401992	70051
8516	402032	70002
8517	402074	69954
8518	402107	69905
8519	402151	69857
8520	402195	69809
8521	402241	69762
8522	402272	69712
8523	402310	69663
8524	402355	69615
8525	402391	69566
8526	402426	69517
8527	402464	69468
8528	402499	69419
8529	402536	69370
8530	402573	69321
8531	402609	69272
8532	402647	69223
8533	402679	69173
8534	402715	69124
8535	402752	69075
8536	402789	69026
8537	402824	68977
8538	402861	68928
8539	402894	68878
8540	402927	68829
8541	402970	68781
8542	403004	68731
8543	403043	68683
8544	403080	68634
8545	403118	68585
8546	403157	68537
8547	403193	68488
8548	403231	68439
8549	403271	68391
8550	403311	68342
8551	403346	68293
8552	403387	68245
8553	403423	68196
8554	403458	68146
8555	403490	68097
8556	403531	68049
8557	403568	68000
8558	403603	67950
8559	403635	67901
8560	403665	67851
8561	403702	67802
8562	403734	67752
8563	403772	67704
8564	403811	67655
8565	403842	67605
8566	403877	67556
8567	403912	67507
8568	403945	67457
8569	403981	67408
8570	404017	67359
8571	404050	67310
8572	404085	67261
8573	404127	67213
8574	404165	67164
8575	404194	67114
8576	404230	67065
8577	404265	67016
8578	404304	66967
8579	404339	66918
8580	404367	66868
8581	404399	66818
8582	404430	66769
8583	404465	66719
8584	404498	66670
8585	404535	66621
8586	404574	66573
8587	404606	66523
8588	404642	66474
8589	404672	66424
8590	404703	66374
8591	404734	66325
8592	404768	66275
8593	404806	66227
8594	404841	66178
8595	404872	66128
8596	404907	66079
8597	404950	66031
8598	404983	65982
8599	405016	65932
8600	405046	65883
8601	405078	65833
8602	405114	65784
8603	405151	65735
8604	405186	65686
8605	405228	65638
8606	405263	65589
8607	405293	65540
8608	405325	65490
8609	405356	65440
8610	405387	65391
8611	405419	65341
8612	405454	65292
8613	405483	65242
8614	405521	65194
8615	405552	65144
8616	405592	65096
8617	405627	65047
8618	405665	64998
8619	405698	64949
8620	405734	64900
8621	405767	64851
8622	405808	64803
8623	405840	64753
8624	405877	64705
8625	405909	64655
8626	405947	64607
8627	405989	64559
8628	406027	64510
8629	406056	64460
8630	406100	64413
8631	406135	64364
8632	406168	64315
8633	406204	64266
8634	406238	64217
8635	406267	64167
8636	406298	64117
8637	406332	64068
8638	406370	64020
8639	406402	63970
8640	406431	63920
8641	406461	63871
8642	406496	63822
8643	406536	63774
8644	406567	63724
8645	406602	63675
8646	406635	63626
8647	406670	63577
8648	406702	63528
8649	406740	63479
8650	406773	63430
8651	406815	63382
8652	406856	63334
8653	406895	63286
8654	406932	63237
8655	406968	63189
8656	407009	63141
8657	407042	63092
8658	407075	63042
8659	407117	62995
8660	407146	62945
8661	407159	62893
8662	407198	62844
8663	407233	62795
8664	407268	62747
8665	407302	62698
8666	407335	62648
8667	407371	62600
8668	407403	62551
8669	407439	62502
8670	407476	62453
8671	407513	62405
8672	407544	62355
8673	407585	62307
8674	407619	62258
8675	407649	62209
8676	407692	62161
8677	407732	62113
8678	407767	62064
8679	407804	62016
8680	407835	61966
8681	407873	61918
8682	407911	61870
8683	407952	61822
8684	407986	61773
8685	408029	61725
8686	408065	61677
8687	408109	61629
8688	408145	61581
8689	408183	61532
8690	408232	61486
8691	408270	61437
8692	408313	61390
8693	408353	61342
8694	408381	61292
8695	408418	61243
8696	408448	61194
8697	408482	61145
8698	408520	61097
8699	408560	61049
8700	408604	61001
8701	408640	60953
8702	408677	60904
8703	408711	60855
8704	408744	60806
8705	408785	60759
8706	408823	60710
8707	408862	60662
8708	408897	60613
8709	408934	60565
8710	408967	60516
8711	409007	60468
8712	409041	60419
8713	409079	60371
8714	409122	60323
8715	409164	60276
8716	409200	60227
8717	409235	60178
8718	409271	60130
8719	409306	60081
8720	409339	60032
8721	409382	59985
8722	409421	59937
8723	409457	59888
8724	409495	59840
8725	409535	59792
8726	409571	59743
8727	409606	59695
8728	409640	59646
8729	409677	59598
8730	409722	59550
8731	409758	59502
8732	409791	59453
8733	409827	59404
8734	409870	59357
8735	409916	59310
8736	409956	59262
8737	409998	59214
8738	410034	59166
8739	410078	59118
8740	410116	59070
8741	410157	59022
8742	410190	58973
8743	410235	58926
8744	410267	58877
8745	410309	58830
8746	410347	58781
8747	410383	58733
8748	410437	58687
8749	410474	58639
8750	410516	58591
8751	410553	58543
8752	410587	58494
8753	410621	58445
8754	410652	58396
8755	410690	58348
8756	410736	58301
8757	410777	58253
8758	410814	58205
8759	410854	58157
8760	410889	58108
8761	410929	58061
8762	410974	58013
8763	411006	57964
8764	411042	57916
8765	411086	57869
8766	411125	57821
8767	411170	57773
8768	411203	57725
8769	411235	57676
8770	411274	57628
8771	411315	57580
8772	411351	57531
8773	411383	57483
8774	411420	57434
8775	411459	57386
8776	411495	57338
8777	411531	57289
8778	411566	57241
8779	411597	57192
8780	411635	57144
8781	411677	57096
8782	411721	57049
8783	411757	57001
8784	411798	56953
8785	411840	56905
8786	411897	56860
8787	411944	56813
8788	411983	56765
8789	412024	56717
8790	412059	56669
8791	412105	56622
8792	412153	56575
8793	412201	56528
8794	412243	56481
8795	412278	56432
8796	412313	56384
8797	412348	56335
8798	412384	56287
8799	412424	56239
8800	412455	56190
8801	412490	56142
8802	412528	56094
8803	412566	56046
8804	412601	55997
8805	412639	55949
8806	412673	55900
8807	412717	55853
8808	412751	55805
8809	412789	55757
8810	412828	55709
8811	412869	55661
8812	412914	55614
8813	412952	55566
8814	412990	55518
8815	413025	55469
8816	413066	55422
8817	413103	55374
8818	413139	55325
8819	413184	55278
8820	413230	55231
8821	413269	55183
8822	413307	55135
8823	413344	55087
8824	413378	55039
8825	413415	54990
8826	413456	54943
8827	413499	54895
8828	413539	54848
8829	413574	54799
8830	413607	54751
8831	413644	54702
8832	413677	54654
8833	413712	54605
8834	413750	54557
8835	413791	54510
8836	413827	54462
8837	413868	54414
8838	413900	54365
8839	413935	54317
8840	413969	54268
8841	414005	54220
8842	414047	54173
8843	414083	54124
8844	414122	54077
8845	414164	54029
8846	414200	53981
8847	414247	53934
8848	414286	53886
8849	414322	53838
8850	414363	53790
8851	414397	53742
8852	414432	53694
8853	414468	53645
8854	414499	53597
8855	414537	53549
8856	414570	53500
8857	414604	53452
8858	414634	53403
8859	414670	53354
8860	414708	53306
8861	414742	53258
8862	414780	53210
8863	414813	53162
8864	414846	53113
8865	414887	53065
8866	414920	53017
8867	414953	52968
8868	414992	52921
8869	415027	52872
8870	415061	52824
8871	415097	52776
8872	415140	52728
8873	415169	52679
8874	415202	52631
8875	415236	52582
8876	415266	52534
8877	415297	52485
8878	415335	52437
8879	415371	52389
8880	415401	52340
8881	415434	52291
8882	415465	52243
8883	415500	52194
8884	415533	52146
8885	415572	52098
8886	415604	52049
8887	415634	52001
8888	415667	51952
8889	415696	51903
8890	415729	51855
8891	415764	51806
8892	415797	51758
8893	415829	51709
8894	415859	51660
8895	415898	51613
8896	415931	51564
8897	415964	51516
8898	415997	51468
8899	416036	51420
8900	416067	51371
8901	416099	51322
8902	416133	51274
8903	416167	51226
8904	416201	51178
8905	416234	51129
8906	416268	51081
8907	416306	51033
8908	416340	50985
8909	416376	50937
8910	416411	50889
8911	416444	50840
8912	416477	50792
8913	416512	50744
8914	416551	50696
8915	416587	50648
8916	416616	50599
8917	416647	50550
8918	416681	50502
8919	416718	50454
8920	416754	50406
8921	416790	50358
8922	416832	50311
8923	416875	50264
8924	416915	50216
8925	416961	50169
8926	416995	50121
8927	417031	50073
8928	417069	50025
8929	417102	49977
8930	417138	49929
8931	417183	49882
8932	417218	49834
8933	417255	49786
8934	417286	49738
8935	417317	49689
8936	417355	49641
8937	417391	49593
8938	417426	49545
8939	417459	49497
8940	417494	49449
8941	417525	49400
8942	417559	49352
8943	417598	49304
8944	417635	49257
8945	417677	49209
8946	417717	49162
8947	417756	49114
8948	417794	49067
8949	417829	49019
8950	417863	48970
8951	417901	48923
8952	417937	48875
8953	417973	48827
8954	418002	48778
8955	418041	48731
8956	418081	48683
8957	418116	48635
8958	418156	48588
8959	418195	48540
8960	418229	48492
8961	418267	48444
8962	418306	48397
8963	418339	48348
8964	418375	48300
8965	418410	48253
8966	418441	48204
8967	418475	48156
8968	418520	48109
8969	418554	48061
8970	418588	48013
8971	418623	47965
8972	418658	47917
8973	418698	47869
8974	418729	47821
8975	418762	47773
8976	418798	47725
8977	418833	47677
8978	418868	47629
8979	418908	47582
8980	418940	47533
8981	418979	47486
8982	419013	47438
8983	419048	47390
8984	419081	47341
8985	419112	47293
8986	419145	47245
8987	419181	47197
8988	419220	47150
